year_month,month_of_release,passenger_type,direction,citizenship,visa,country_of_residence,estimate,standard_error,status,_id
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Ecuador,1,0,Provisional,29718
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Egypt,1,0,Provisional,29719
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Europe,669,0,Provisional,29720
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Fiji,20,1,Provisional,29721
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Finland,1,0,Provisional,29722
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,France,11,0,Provisional,29723
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Germany,16,0,Provisional,29724
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Greece,2,0,Provisional,29725
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Hong Kong (Special Administrative Region),33,0,Provisional,29726
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Hungary,5,0,Provisional,29727
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Iceland,1,0,Provisional,29728
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,India,12,0,Provisional,29729
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Indonesia,6,0,Provisional,29730
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Iran,2,0,Provisional,29731
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Ireland,17,0,Provisional,29732
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Israel,1,0,Provisional,29733
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Italy,4,0,Provisional,29734
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Japan,14,0,Provisional,29735
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Jordan,2,0,Provisional,29736
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,"Korea, Republic of",6,0,Provisional,29737
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Kuwait,1,0,Provisional,29738
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Macau (Special Administrative Region),1,0,Provisional,29739
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Malaysia,3,0,Provisional,29740
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Mauritius,1,0,Provisional,29741
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Mexico,2,0,Provisional,29742
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Mongolia,1,0,Provisional,29743
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Morocco,1,0,Provisional,29744
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Mozambique,1,0,Provisional,29745
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Netherlands,15,0,Provisional,29746
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,New Zealand,8,0,Provisional,29747
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Niue,3,0,Provisional,29748
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Norfolk Island,1,0,Provisional,29749
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Not Stated,649,3,Provisional,29750
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Oceania and Antarctica,1433,3,Provisional,29751
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Oman,3,0,Provisional,29752
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Pakistan,2,0,Provisional,29753
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Panama,1,0,Provisional,29754
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Papua New Guinea,3,0,Provisional,29755
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Philippines,10,0,Provisional,29756
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Poland,2,0,Provisional,29757
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Portugal,1,0,Provisional,29758
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Qatar,2,0,Provisional,29759
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Romania,3,0,Provisional,29760
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Samoa,25,1,Provisional,29761
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Saudi Arabia,2,0,Provisional,29762
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Serbia,1,0,Provisional,29763
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Singapore,16,0,Provisional,29764
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,South Africa,6,0,Provisional,29765
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,South Sudan,1,0,Provisional,29766
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Spain,13,0,Provisional,29767
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Sri Lanka,5,0,Provisional,29768
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Sweden,3,0,Provisional,29769
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Switzerland,7,0,Provisional,29770
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Syria,4,0,Provisional,29771
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Taiwan,11,0,Provisional,29772
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Thailand,5,0,Provisional,29773
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,The Americas,194,0,Provisional,29774
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Tokelau,3,0,Provisional,29775
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Tonga,8,0,Provisional,29776
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,TOTAL,3162,5,Provisional,29777
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Arab Emirates,16,0,Provisional,29778
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United Kingdom,556,0,Provisional,29779
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,United States of America,97,0,Provisional,29780
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Vanuatu,5,0,Provisional,29781
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,Viet Nam,2,0,Provisional,29782
2017-09,2018-11,Long-term migrant,Arrivals,NZ,NZ and Australian citizens,"Virgin Islands, British",1,0,Provisional,29783
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Africa and the Middle East,6,0,Provisional,29784
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Asia,11,0,Provisional,29785
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Australia,465,5,Provisional,29786
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Bahrain,1,0,Provisional,29787
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Brunei Darussalam,1,0,Provisional,29788
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Canada,10,0,Provisional,29789
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,"China, People's Republic of",2,0,Provisional,29790
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Europe,28,1,Provisional,29791
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Germany,1,0,Provisional,29792
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Hong Kong (Special Administrative Region),3,0,Provisional,29793
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Ireland,1,0,Provisional,29794
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Malaysia,2,0,Provisional,29795
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,New Zealand,1,0,Provisional,29796
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Not Stated,29,2,Provisional,29797
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Oceania and Antarctica,468,5,Provisional,29798
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Peru,1,0,Provisional,29799
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Poland,1,0,Provisional,29800
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Qatar,4,0,Provisional,29801
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Samoa,2,0,Provisional,29802
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Singapore,1,0,Provisional,29803
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,South Africa,1,0,Provisional,29804
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Sri Lanka,2,0,Provisional,29805
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,Switzerland,3,0,Provisional,29806
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,The Americas,16,1,Provisional,29807
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,TOTAL,558,7,Provisional,29808
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United Kingdom,23,1,Provisional,29809
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,NZ and Australian citizens,United States of America,5,1,Provisional,29810
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Afghanistan,2,0,Provisional,29811
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Africa and the Middle East,2,0,Provisional,29812
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Asia,14,0,Provisional,29813
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Australia,1,0,Provisional,29814
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Brazil,1,0,Provisional,29815
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Canada,2,0,Provisional,29816
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,"China, People's Republic of",5,0,Provisional,29817
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Colombia,1,0,Provisional,29818
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Europe,11,0,Provisional,29819
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Fiji,32,1,Provisional,29820
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,India,1,0,Provisional,29821
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Kiribati,3,0,Provisional,29822
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Not Stated,7,0,Provisional,29823
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Oceania and Antarctica,71,2,Provisional,29824
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Papua New Guinea,1,1,Provisional,29825
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Philippines,4,0,Provisional,29826
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Russia,4,0,Provisional,29827
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Samoa,1,0,Provisional,29828
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Saudi Arabia,1,0,Provisional,29829
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Solomon Islands,1,0,Provisional,29830
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,South Africa,1,0,Provisional,29831
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Sweden,1,0,Provisional,29832
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,The Americas,11,0,Provisional,29833
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Tonga,32,1,Provisional,29834
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,TOTAL,112,2,Provisional,29835
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,United Kingdom,6,0,Provisional,29836
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,United States of America,5,0,Provisional,29837
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Other,Viet Nam,1,0,Provisional,29838
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Afghanistan,9,0,Provisional,29839
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Africa and the Middle East,162,1,Provisional,29840
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Asia,456,4,Provisional,29841
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Australia,45,1,Provisional,29842
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Austria,5,0,Provisional,29843
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Bangladesh,1,0,Provisional,29844
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Belarus,2,0,Provisional,29845
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Belgium,10,0,Provisional,29846
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Bermuda,1,0,Provisional,29847
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Brazil,2,0,Provisional,29848
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Brunei Darussalam,2,0,Provisional,29849
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Canada,17,0,Provisional,29850
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Cayman Islands,1,0,Provisional,29851
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,"China, People's Republic of",160,3,Provisional,29852
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Colombia,8,0,Provisional,29853
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Croatia,2,0,Provisional,29854
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Denmark,2,0,Provisional,29855
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Ecuador,25,0,Provisional,29856
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Egypt,6,0,Provisional,29857
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Ethiopia,5,0,Provisional,29858
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Europe,169,1,Provisional,29859
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Fiji,23,0,Provisional,29860
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,France,6,0,Provisional,29861
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Germany,5,0,Provisional,29862
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Hong Kong (Special Administrative Region),7,0,Provisional,29863
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,India,58,0,Provisional,29864
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Indonesia,12,1,Provisional,29865
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Iran,6,0,Provisional,29866
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Ireland,9,0,Provisional,29867
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Japan,4,0,Provisional,29868
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Jordan,1,0,Provisional,29869
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Kenya,11,0,Provisional,29870
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Kiribati,3,0,Provisional,29871
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,"Korea, Republic of",9,0,Provisional,29872
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Kuwait,8,0,Provisional,29873
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Lebanon,36,0,Provisional,29874
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Lithuania,1,0,Provisional,29875
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Malaysia,26,0,Provisional,29876
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Mexico,2,0,Provisional,29877
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Myanmar,3,0,Provisional,29878
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Nepal,10,0,Provisional,29879
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Netherlands,6,0,Provisional,29880
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Nigeria,1,0,Provisional,29881
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Norway,1,0,Provisional,29882
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Not Stated,200,4,Provisional,29883
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Oceania and Antarctica,198,2,Provisional,29884
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Oman,4,0,Provisional,29885
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Pakistan,32,0,Provisional,29886
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Philippines,45,0,Provisional,29887
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Qatar,10,0,Provisional,29888
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Romania,2,0,Provisional,29889
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Russia,16,0,Provisional,29890
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Samoa,112,1,Provisional,29891
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Saudi Arabia,8,0,Provisional,29892
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Serbia,1,0,Provisional,29893
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Singapore,10,1,Provisional,29894
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,South Africa,39,0,Provisional,29895
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Sri Lanka,16,0,Provisional,29896
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Sweden,4,0,Provisional,29897
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Taiwan,4,1,Provisional,29898
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Thailand,36,0,Provisional,29899
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,The Americas,83,0,Provisional,29900
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Tonga,13,0,Provisional,29901
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,TOTAL,1267,7,Provisional,29902
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Turkey,3,0,Provisional,29903
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Tuvalu,1,0,Provisional,29904
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,United Arab Emirates,22,0,Provisional,29905
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,United Kingdom,97,1,Provisional,29906
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,United States of America,27,0,Provisional,29907
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Vanuatu,1,0,Provisional,29908
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Viet Nam,11,0,Provisional,29909
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Resident,Zimbabwe,1,0,Provisional,29910
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Africa and the Middle East,169,1,Provisional,29911
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Argentina,5,0,Provisional,29912
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Asia,1165,7,Provisional,29913
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Australia,4,0,Provisional,29914
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Bahrain,1,0,Provisional,29915
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Bangladesh,2,0,Provisional,29916
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Belarus,1,0,Provisional,29917
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Bermuda,1,0,Provisional,29918
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Bosnia and Herzegovina,2,0,Provisional,29919
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Brazil,41,0,Provisional,29920
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Brunei Darussalam,2,0,Provisional,29921
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Cambodia,4,0,Provisional,29922
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Canada,3,0,Provisional,29923
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Chile,1,0,Provisional,29924
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,"China, People's Republic of",322,5,Provisional,29925
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Colombia,31,0,Provisional,29926
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,"Czech Republic (to Sep 2018), Czechia (from Oct 2018)",0,0,Provisional,29927
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Egypt,4,0,Provisional,29928
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Europe,86,0,Provisional,29929
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Fiji,24,0,Provisional,29930
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,France,4,0,Provisional,29931
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,French Polynesia,3,0,Provisional,29932
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Germany,3,0,Provisional,29933
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Hong Kong (Special Administrative Region),20,1,Provisional,29934
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,India,458,1,Provisional,29935
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Indonesia,20,1,Provisional,29936
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Iran,8,0,Provisional,29937
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Ireland,1,0,Provisional,29938
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Israel,1,0,Provisional,29939
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Japan,15,1,Provisional,29940
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Jordan,2,0,Provisional,29941
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Kazakhstan,4,0,Provisional,29942
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Kenya,0,0,Provisional,29943
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,"Korea, Republic of",30,1,Provisional,29944
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Kuwait,5,0,Provisional,29945
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Laos,4,0,Provisional,29946
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Macau (Special Administrative Region),2,1,Provisional,29947
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Madagascar,1,0,Provisional,29948
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Malaysia,9,0,Provisional,29949
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Mexico,3,0,Provisional,29950
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Mongolia,1,0,Provisional,29951
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Nepal,23,0,Provisional,29952
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Netherlands,4,0,Provisional,29953
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,New Caledonia,4,0,Provisional,29954
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Nigeria,1,0,Provisional,29955
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Norway,1,0,Provisional,29956
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Not Stated,51,1,Provisional,29957
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Oceania and Antarctica,43,0,Provisional,29958
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Pakistan,9,0,Provisional,29959
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Papua New Guinea,1,0,Provisional,29960
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Peru,2,0,Provisional,29961
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Philippines,136,1,Provisional,29962
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Qatar,2,0,Provisional,29963
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Russia,23,0,Provisional,29964
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Samoa,2,0,Provisional,29965
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Saudi Arabia,21,1,Provisional,29966
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Serbia,2,0,Provisional,29967
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Seychelles,3,0,Provisional,29968
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Singapore,4,0,Provisional,29969
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,South Africa,109,0,Provisional,29970
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Spain,2,0,Provisional,29971
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Sri Lanka,39,0,Provisional,29972
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Suriname,1,0,Provisional,29973
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,"Swaziland (to Sep 2018), Eswatini (from Oct 2018)",1,0,Provisional,29974
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Sweden,4,0,Provisional,29975
2017-10,2018-11,Long-term migrant,Arrivals,non-NZ,Student,Switzerland,1,0,Provisional,29976
