year_month,month_of_release,passenger_type,direction,citizenship,visa,country_of_residence,estimate,standard_error,status,_id
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Netherlands,20,0,Provisional,28608
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,New Zealand,6,0,Provisional,28609
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Niue,5,0,Provisional,28610
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Not Stated,685,0,Provisional,28611
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Oceania and Antarctica,1859,0,Provisional,28612
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Pakistan,1,0,Provisional,28613
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Panama,3,0,Provisional,28614
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Peru,2,0,Provisional,28615
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Philippines,6,0,Provisional,28616
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Poland,1,0,Provisional,28617
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Qatar,16,0,Provisional,28618
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Romania,3,0,Provisional,28619
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Samoa,17,0,Provisional,28620
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Serbia,1,0,Provisional,28621
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Singapore,17,0,Provisional,28622
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Solomon Islands,1,0,Provisional,28623
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,South Africa,7,0,Provisional,28624
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Spain,6,0,Provisional,28625
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Sri Lanka,2,0,Provisional,28626
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Sweden,6,0,Provisional,28627
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Switzerland,15,0,Provisional,28628
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Taiwan,7,0,Provisional,28629
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Thailand,14,0,Provisional,28630
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,The Americas,237,0,Provisional,28631
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Timor-Leste,1,0,Provisional,28632
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Tokelau,1,0,Provisional,28633
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Tonga,10,0,Provisional,28634
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,TOTAL,3726,0,Provisional,28635
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Turkey,7,0,Provisional,28636
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Ukraine,1,0,Provisional,28637
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,United Arab Emirates,21,0,Provisional,28638
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,United Kingdom,550,0,Provisional,28639
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,United States of America,111,0,Provisional,28640
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Vanuatu,1,0,Provisional,28641
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Viet Nam,10,0,Provisional,28642
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Zambia,1,0,Provisional,28643
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Afghanistan,2,0,Provisional,28644
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Africa and the Middle East,2,0,Provisional,28645
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Asia,14,0,Provisional,28646
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Australia,1,0,Provisional,28647
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Brazil,1,0,Provisional,28648
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Canada,2,0,Provisional,28649
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,"China, People's Republic of",6,0,Provisional,28650
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Colombia,2,0,Provisional,28651
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Europe,11,0,Provisional,28652
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Fiji,30,0,Provisional,28653
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,India,1,0,Provisional,28654
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Kiribati,3,0,Provisional,28655
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Not Stated,7,0,Provisional,28656
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Oceania and Antarctica,65,0,Provisional,28657
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Philippines,4,0,Provisional,28658
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Russia,4,0,Provisional,28659
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Samoa,1,0,Provisional,28660
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Saudi Arabia,1,0,Provisional,28661
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,South Africa,1,0,Provisional,28662
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Sweden,1,0,Provisional,28663
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,The Americas,11,0,Provisional,28664
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Tonga,30,0,Provisional,28665
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,TOTAL,110,0,Provisional,28666
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,United Kingdom,6,0,Provisional,28667
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,United States of America,6,0,Provisional,28668
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Viet Nam,1,0,Provisional,28669
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Afghanistan,9,0,Provisional,28670
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Africa and the Middle East,161,0,Provisional,28671
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Asia,456.882,0.284081096,Provisional,28672
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Australia,48,0,Provisional,28673
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Austria,6,0,Provisional,28674
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Bangladesh,1,0,Provisional,28675
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Belarus,2,0,Provisional,28676
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Belgium,10,0,Provisional,28677
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Bermuda,1,0,Provisional,28678
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Brazil,2,0,Provisional,28679
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Brunei Darussalam,2,0,Provisional,28680
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Canada,17,0,Provisional,28681
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Cayman Islands,1,0,Provisional,28682
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,"China, People's Republic of",159.882,0.284081096,Provisional,28683
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Colombia,8,0,Provisional,28684
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Croatia,2,0,Provisional,28685
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Denmark,2,0,Provisional,28686
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Ecuador,25,0,Provisional,28687
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Egypt,6,0,Provisional,28688
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Ethiopia,5,0,Provisional,28689
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Europe,171,0,Provisional,28690
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Fiji,23,0,Provisional,28691
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,France,6,0,Provisional,28692
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Germany,5,0,Provisional,28693
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Hong Kong (Special Administrative Region),6,0,Provisional,28694
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,India,59,0,Provisional,28695
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Indonesia,12,0,Provisional,28696
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Iran,6,0,Provisional,28697
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Ireland,9,0,Provisional,28698
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Japan,4,0,Provisional,28699
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Jordan,1,0,Provisional,28700
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Kenya,11,0,Provisional,28701
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Kiribati,3,0,Provisional,28702
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,"Korea, Republic of",10,0,Provisional,28703
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Kuwait,8,0,Provisional,28704
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Lebanon,36,0,Provisional,28705
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Lithuania,1,0,Provisional,28706
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Malaysia,26,0,Provisional,28707
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Mexico,2,0,Provisional,28708
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Myanmar,3,0,Provisional,28709
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Nepal,10,0,Provisional,28710
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Netherlands,6,0,Provisional,28711
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Nigeria,1,0,Provisional,28712
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Norway,1,0,Provisional,28713
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Not Stated,200,0,Provisional,28714
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Oceania and Antarctica,201,0,Provisional,28715
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Oman,4,0,Provisional,28716
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Pakistan,32,0,Provisional,28717
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Philippines,45,0,Provisional,28718
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Qatar,10,0,Provisional,28719
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Romania,2,0,Provisional,28720
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Russia,16,0,Provisional,28721
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Samoa,112,0,Provisional,28722
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Saudi Arabia,8,0,Provisional,28723
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Serbia,1,0,Provisional,28724
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Singapore,10,0,Provisional,28725
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,South Africa,39,0,Provisional,28726
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Sri Lanka,16,0,Provisional,28727
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Sweden,4,0,Provisional,28728
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Taiwan,4,0,Provisional,28729
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Thailand,37,0,Provisional,28730
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,The Americas,83,0,Provisional,28731
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Tonga,13,0,Provisional,28732
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,TOTAL,1272.882,0.284081096,Provisional,28733
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Turkey,3,0,Provisional,28734
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Tuvalu,1,0,Provisional,28735
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,United Arab Emirates,22,0,Provisional,28736
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,United Kingdom,98,0,Provisional,28737
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,United States of America,27,0,Provisional,28738
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Vanuatu,1,0,Provisional,28739
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Viet Nam,11,0,Provisional,28740
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Resident,Zimbabwe,1,0,Provisional,28741
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Africa and the Middle East,180,0,Provisional,28742
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Argentina,5,0,Provisional,28743
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Asia,1160,0,Provisional,28744
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Australia,4,0,Provisional,28745
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Bahrain,1,0,Provisional,28746
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Bangladesh,2,0,Provisional,28747
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Belarus,1,0,Provisional,28748
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Bermuda,1,0,Provisional,28749
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Bosnia and Herzegovina,2,0,Provisional,28750
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Brazil,41.052,0.145706945,Provisional,28751
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Brunei Darussalam,2,0,Provisional,28752
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Cambodia,4,0,Provisional,28753
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Canada,3,0,Provisional,28754
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Chile,1,0,Provisional,28755
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,"China, People's Republic of",322,0,Provisional,28756
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Colombia,31,0,Provisional,28757
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Egypt,4,0,Provisional,28758
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Europe,86,0,Provisional,28759
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Fiji,24,0,Provisional,28760
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,France,4,0,Provisional,28761
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,French Polynesia,3,0,Provisional,28762
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Germany,3,0,Provisional,28763
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Hong Kong (Special Administrative Region),19,0,Provisional,28764
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,India,456,0,Provisional,28765
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Indonesia,20,0,Provisional,28766
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Iran,8,0,Provisional,28767
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Ireland,1,0,Provisional,28768
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Israel,1,0,Provisional,28769
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Japan,14,0,Provisional,28770
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Jordan,2,0,Provisional,28771
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Kazakhstan,4,0,Provisional,28772
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,"Korea, Republic of",30,0,Provisional,28773
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Kuwait,5,0,Provisional,28774
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Laos,4,0,Provisional,28775
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Macau (Special Administrative Region),2,0,Provisional,28776
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Madagascar,1,0,Provisional,28777
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Malaysia,9,0,Provisional,28778
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Mexico,3,0,Provisional,28779
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Mongolia,1,0,Provisional,28780
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Namibia,1,0,Provisional,28781
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Nepal,23,0,Provisional,28782
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Netherlands,4,0,Provisional,28783
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,New Caledonia,4,0,Provisional,28784
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Nigeria,1,0,Provisional,28785
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Norway,1,0,Provisional,28786
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Not Stated,51,0,Provisional,28787
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Oceania and Antarctica,43,0,Provisional,28788
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Pakistan,9,0,Provisional,28789
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Papua New Guinea,1,0,Provisional,28790
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Peru,2,0,Provisional,28791
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Philippines,135,0,Provisional,28792
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Qatar,2,0,Provisional,28793
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Russia,23,0,Provisional,28794
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Samoa,2,0,Provisional,28795
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Saudi Arabia,32,0,Provisional,28796
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Serbia,2,0,Provisional,28797
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Seychelles,3,0,Provisional,28798
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Singapore,4,0,Provisional,28799
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,South Africa,109,0,Provisional,28800
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Spain,2,0,Provisional,28801
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Sri Lanka,39,0,Provisional,28802
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Suriname,1,0,Provisional,28803
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,"Swaziland (to Sep 2018), Eswatini (from Oct 2018)",1,0,Provisional,28804
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Sweden,4,0,Provisional,28805
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Switzerland,1,0,Provisional,28806
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Taiwan,2,0,Provisional,28807
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Tanzania,1,0,Provisional,28808
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Thailand,25,0,Provisional,28809
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,The Americas,101.052,0.145706945,Provisional,28810
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Tonga,4,0,Provisional,28811
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,TOTAL,1621.052,0.145706945,Provisional,28812
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Ukraine,3,0,Provisional,28813
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,United Arab Emirates,7,0,Provisional,28814
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,United Kingdom,35,0,Provisional,28815
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,United States of America,13,0,Provisional,28816
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Vanuatu,1,0,Provisional,28817
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Viet Nam,34,0,Provisional,28818
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Student,Zambia,1,0,Provisional,28819
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Indonesia,47.19,0.518060254,Provisional,28820
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Iran,16,0,Provisional,28821
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Iraq,10,0,Provisional,28822
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Ireland,71.05,0.850429967,Provisional,28823
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Israel,11,0,Provisional,28824
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Italy,69.772,0.631188932,Provisional,28825
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Jamaica,1,0,Provisional,28826
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Japan,77.55,1.313463223,Provisional,28827
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Jordan,12,0,Provisional,28828
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Kazakhstan,10,0,Provisional,28829
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Kenya,7,0,Provisional,28830
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Kiribati,15,0,Provisional,28831
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,"Korea, Republic of",179,1.542284673,Provisional,28832
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Kuwait,12,0,Provisional,28833
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Kyrgyzstan,1,0,Provisional,28834
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Laos,2,0,Provisional,28835
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Latvia,8.186,0.201165765,Provisional,28836
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Lebanon,1,0,Provisional,28837
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Liberia,1,0,Provisional,28838
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Lithuania,17.094,0.458618043,Provisional,28839
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Luxembourg,3,0,Provisional,28840
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Macau (Special Administrative Region),3.094,0.227890895,Provisional,28841
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Malaysia,115.62,1.071252182,Provisional,28842
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Maldives,2,0,Provisional,28843
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Malta,6,0,Provisional,28844
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Marshall Islands,1,0,Provisional,28845
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Mauritius,12,0,Provisional,28846
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Mexico,14.924,0.525732421,Provisional,28847
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Mongolia,3,0,Provisional,28848
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Morocco,1,0,Provisional,28849
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Myanmar,1.938,0.182903657,Provisional,28850
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Namibia,5,0,Provisional,28851
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Nauru,1,0,Provisional,28852
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Nepal,81,0,Provisional,28853
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Netherlands,58.144,0.5522755,Provisional,28854
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,New Caledonia,10.492,0.502680103,Provisional,28855
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,New Zealand,20.524,0.571296824,Provisional,28856
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Nicaragua,1,0,Provisional,28857
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Nigeria,9,0,Provisional,28858
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Niue,2,0,Provisional,28859
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Norfolk Island,5,0,Provisional,28860
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Norway,7.046,0.077649135,Provisional,28861
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Not Stated,1106.976,4.688052949,Provisional,28862
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Oceania and Antarctica,2951.7,8.419391961,Provisional,28863
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Oman,4,0,Provisional,28864
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Pakistan,33.796,0.406011196,Provisional,28865
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Papua New Guinea,7.616,0.425390141,Provisional,28866
2017-11,2019-01,Long-term migrant,Arrivals,TOTAL,TOTAL,Peru,17,0,Provisional,28867
